file	type	path_id	name
input/freefire-assets/assets/bin/Data/855dd071f9e6c724090c36d57f796e5b	GameObject	192	Head_CityHeroBoy_Sc_R_Bone002
input/freefire-assets/assets/bin/Data/855dd071f9e6c724090c36d57f796e5b	GameObject	200	Head_CityHeroBoy_Sc_L_Bone003
input/freefire-assets/assets/bin/Data/855dd071f9e6c724090c36d57f796e5b	GameObject	202	Head_CityHeroBoy_Sc_R_Bone003
input/freefire-assets/assets/bin/Data/855dd071f9e6c724090c36d57f796e5b	GameObject	203	Head_CityHeroBoy_Sc_R_Bone003
input/freefire-assets/assets/bin/Data/level1159	GameObject	50	Capsule
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	1	Head_CityHeroBoy_Sc_L_Bone002
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	11	Head_CityHeroBoy_Sc_Dummy001
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	21	Head_CityHeroBoy_Sc_L_Bone001
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	25	Head_CityHeroBoy_Sc_R_Bone003
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	44	Head_CityHeroBoy_Sc_L_Bone001
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	46	bone_Head
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	47	Head_CityHeroBoy_Sc_L_Bone003
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	49	Male_Head_Sc_CityHeroBoy
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	55	Male_Head_Sc_CityHeroBoy
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	60	Head_CityHeroBoy_Sc_M_Bone001
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	61	Head_CityHeroBoy_Sc_Dummy001
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	63	Head_CityHeroBoy_Sc_L_Bone001
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	68	Head_CityHeroBoy_Sc_R_Bone003
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	72	Head_CityHeroBoy_Sc_R_Bone001
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	80	Head_CityHeroBoy_Sc_L_Bone003
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	90	Head_CityHeroBoy_Sc_R_Bone003
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	91	Head_CityHeroBoy_Sc_Dummy001
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	99	bone_Head
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	110	Head_CityHeroBoy_Sc_L_Bone003
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	115	bone_Neck
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	134	bone_Head
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	136	Head_CityHeroBoy_Sc_R_Bone002
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	141	Head_CityHeroBoy_Sc_L_Bone002
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	148	Head_CityHeroBoy_Sc_R_Bone002
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	157	Head_CityHeroBoy_Sc_R_Bone001
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	170	Head_CityHeroBoy_Sc_M_Bone001
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	176	Head_CityHeroBoy_Sc_L_Bone002
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	177	Male_Head_Sc_CityHeroBoy
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	178	Head_CityHeroBoy_Sc_R_Bone002
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	180	bone_Neck
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	193	bone_Neck
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	201	Head_CityHeroBoy_Sc_R_Bone001
input/freefire-assets/assets/bin/Data/7e204f9bfe35d7548b1e6dc4c2bf9863	GameObject	202	Head_CityHeroBoy_Sc_M_Bone001
input/freefire-assets/assets/bin/Data/3f720748e364a7746a5cd71b38b00bd8	GameObject	13	VFXPlayerSkill
input/freefire-assets/assets/bin/Data/3f720748e364a7746a5cd71b38b00bd8	GameObject	14	HorseVFXPlayerSkill
input/freefire-assets/assets/bin/Data/4350e03e99e94a24abfb3730ddbfc7e2	GameObject	34	head
input/freefire-assets/assets/bin/Data/e1c636ce9ad9a694185949a7b4a80291	GameObject	12	HeadIcon
input/freefire-assets/assets/bin/Data/e1c636ce9ad9a694185949a7b4a80291	GameObject	17	HeadLocalIcon
input/freefire-assets/assets/bin/Data/e1c636ce9ad9a694185949a7b4a80291	GameObject	18	AvatarPosFrame
input/freefire-assets/assets/bin/Data/e1c636ce9ad9a694185949a7b4a80291	GameObject	72	Head
input/freefire-assets/assets/bin/Data/82f276dd23c53d24b879a0a83d928e58	GameObject	30	SkipCollider
input/freefire-assets/assets/bin/Data/82f276dd23c53d24b879a0a83d928e58	GameObject	59	UnlockCollider
input/freefire-assets/assets/bin/Data/d233194e0da236a479ec0317e4bf6cb4	GameObject	29	PeriodicHeadShotKillRate
input/freefire-assets/assets/bin/Data/d233194e0da236a479ec0317e4bf6cb4	GameObject	31	HeadshotkillRate
input/freefire-assets/assets/bin/Data/d233194e0da236a479ec0317e4bf6cb4	GameObject	34	PeriodicHeadShot
input/freefire-assets/assets/bin/Data/d233194e0da236a479ec0317e4bf6cb4	GameObject	36	HeadShotLabel
input/freefire-assets/assets/bin/Data/d233194e0da236a479ec0317e4bf6cb4	GameObject	53	bHeadShot
input/freefire-assets/assets/bin/Data/d233194e0da236a479ec0317e4bf6cb4	GameObject	65	bHeadShot
input/freefire-assets/assets/bin/Data/d233194e0da236a479ec0317e4bf6cb4	GameObject	91	CSHeadShot
input/freefire-assets/assets/bin/Data/d233194e0da236a479ec0317e4bf6cb4	GameObject	101	HeadShotLabel
input/freefire-assets/assets/bin/Data/d233194e0da236a479ec0317e4bf6cb4	GameObject	102	HeadShotRatioLabel
input/freefire-assets/assets/bin/Data/d233194e0da236a479ec0317e4bf6cb4	GameObject	123	CSHeadShotRatio
input/freefire-assets/assets/bin/Data/level41	GameObject	7	Collider
input/freefire-assets/assets/bin/Data/level41	GameObject	11	LevelDynamicCollider1007
input/freefire-assets/assets/bin/Data/level41	GameObject	38	SpawnAreaFenceDynamicCollider(3)
input/freefire-assets/assets/bin/Data/level41	GameObject	39	SpawnAreaFenceDynamicCollider(4)
input/freefire-assets/assets/bin/Data/level41	GameObject	40	SpawnAreaFenceDynamicCollider(5)
input/freefire-assets/assets/bin/Data/level41	GameObject	41	SpawnAreaFenceDynamicCollider(6)
input/freefire-assets/assets/bin/Data/level41	GameObject	44	LevelDynamicCollider1006
input/freefire-assets/assets/bin/Data/level41	GameObject	45	LevelDynamicCollider1005
input/freefire-assets/assets/bin/Data/level41	GameObject	46	LevelDynamicCollider1004
input/freefire-assets/assets/bin/Data/level41	GameObject	47	LevelDynamicCollider1003
input/freefire-assets/assets/bin/Data/level13	GameObject	5	Collider (10)
input/freefire-assets/assets/bin/Data/level13	GameObject	9	Collider (11)
input/freefire-assets/assets/bin/Data/level13	GameObject	10	Collider (6)
input/freefire-assets/assets/bin/Data/level13	GameObject	13	Collider (15)
input/freefire-assets/assets/bin/Data/level13	GameObject	14	Collider (4)
input/freefire-assets/assets/bin/Data/level13	GameObject	16	Collider (7)
input/freefire-assets/assets/bin/Data/level13	GameObject	18	Collider (1)
input/freefire-assets/assets/bin/Data/level13	GameObject	20	Collider (14)
input/freefire-assets/assets/bin/Data/level13	GameObject	21	Collider (12)
input/freefire-assets/assets/bin/Data/level13	GameObject	22	Collider (5)
input/freefire-assets/assets/bin/Data/level13	GameObject	25	Collider (8)
input/freefire-assets/assets/bin/Data/level13	GameObject	33	Collider (9)
input/freefire-assets/assets/bin/Data/level13	GameObject	37	Collider (3)
input/freefire-assets/assets/bin/Data/level13	GameObject	38	Collider (13)
input/freefire-assets/assets/bin/Data/level13	GameObject	97	LevelDynamicCollider1022
input/freefire-assets/assets/bin/Data/level13	GameObject	98	LevelDynamicCollider1007
input/freefire-assets/assets/bin/Data/level13	GameObject	99	LevelDynamicCollider1016
input/freefire-assets/assets/bin/Data/level13	GameObject	100	LevelDynamicCollider1025
input/freefire-assets/assets/bin/Data/level13	GameObject	101	LevelDynamicCollider1020
input/freefire-assets/assets/bin/Data/level13	GameObject	102	LevelDynamicCollider1024
input/freefire-assets/assets/bin/Data/level13	GameObject	103	LevelDynamicCollider1028
input/freefire-assets/assets/bin/Data/level13	GameObject	104	LevelDynamicCollider1021
input/freefire-assets/assets/bin/Data/level13	GameObject	105	LevelDynamicCollider1029
input/freefire-assets/assets/bin/Data/level13	GameObject	106	LevelDynamicCollider1023
input/freefire-assets/assets/bin/Data/level13	GameObject	107	LevelDynamicCollider1030
input/freefire-assets/assets/bin/Data/level13	GameObject	108	LevelDynamicCollider1017
input/freefire-assets/assets/bin/Data/level13	GameObject	109	LevelDynamicCollider1019
input/freefire-assets/assets/bin/Data/level13	GameObject	110	LevelDynamicCollider1026
input/freefire-assets/assets/bin/Data/level1251	GameObject	12	Ninth_GP_OUT_Chair001_Collider001
input/freefire-assets/assets/bin/Data/level1251	GameObject	13	Ninth_GP_OUT_Chair001_Collider001
input/freefire-assets/assets/bin/Data/level1251	GameObject	14	Ninth_GP_OUT_Board001_Collider002
input/freefire-assets/assets/bin/Data/level1251	GameObject	15	Ninth_GP_OUT_Board001_Collider002
input/freefire-assets/assets/bin/Data/level1251	GameObject	16	Ninth_GP_OUT_Board001_Collider002
input/freefire-assets/assets/bin/Data/level1251	GameObject	17	Ninth_GP_OUT_Board001_Collider002
input/freefire-assets/assets/bin/Data/level1251	GameObject	18	Ninth_GP_INR_Sofa001_Collider007
input/freefire-assets/assets/bin/Data/level1251	GameObject	19	Ninth_GP_INR_Sofa001_Collider007
input/freefire-assets/assets/bin/Data/level1251	GameObject	20	Ninth_GP_INR_Sofa001_Collider007
input/freefire-assets/assets/bin/Data/level1251	GameObject	21	Ninth_GP_INR_Sofa001_Collider007
input/freefire-assets/assets/bin/Data/level1251	GameObject	22	Ninth_GP_INR_Sofa001_Collider002
input/freefire-assets/assets/bin/Data/level1251	GameObject	23	Ninth_GP_INR_Sofa001_Collider002
input/freefire-assets/assets/bin/Data/level1251	GameObject	24	Ninth_GP_INR_Sofa001_Collider002
input/freefire-assets/assets/bin/Data/level1251	GameObject	25	Ninth_GP_INR_Sofa001_Collider002
input/freefire-assets/assets/bin/Data/level1251	GameObject	26	Ninth_GP_INR_Sofa001_Collider005
input/freefire-assets/assets/bin/Data/level1251	GameObject	27	Ninth_GP_INR_Sofa001_Collider005
input/freefire-assets/assets/bin/Data/level1251	GameObject	28	Ninth_GP_INR_Sofa001_Collider005
input/freefire-assets/assets/bin/Data/level1251	GameObject	29	Ninth_GP_INR_Sofa001_Collider005
input/freefire-assets/assets/bin/Data/level1251	GameObject	30	Ninth_GP_OUT_Flag004_Collider001
input/freefire-assets/assets/bin/Data/level1251	GameObject	31	Ninth_GP_OUT_Flag004_Collider006
input/freefire-assets/assets/bin/Data/level1251	GameObject	32	Ninth_GP_OUT_Dutsbin001_Collider001
input/freefire-assets/assets/bin/Data/level1251	GameObject	33	Ninth_GP_OUT_Dutsbin001_Collider001
input/freefire-assets/assets/bin/Data/level1251	GameObject	34	Ninth_GP_OUT_Dutsbin001_Collider001
input/freefire-assets/assets/bin/Data/level1251	GameObject	35	Ninth_GP_OUT_Dutsbin001_Collider001
input/freefire-assets/assets/bin/Data/level1251	GameObject	37	Ninth_GP_INR_Sofa001_Collider010
input/freefire-assets/assets/bin/Data/level1251	GameObject	38	Ninth_GP_INR_Sofa001_Collider010
input/freefire-assets/assets/bin/Data/level1251	GameObject	39	Ninth_GP_INR_Sofa001_Collider010
input/freefire-assets/assets/bin/Data/level1251	GameObject	40	Ninth_GP_INR_Sofa001_Collider010
input/freefire-assets/assets/bin/Data/level1251	GameObject	43	Ninth_GP_INR_Sofa001_Collider001
input/freefire-assets/assets/bin/Data/level1251	GameObject	44	Ninth_GP_INR_Sofa001_Collider001
input/freefire-assets/assets/bin/Data/level1251	GameObject	45	Ninth_GP_INR_Sofa001_Collider001
input/freefire-assets/assets/bin/Data/level1251	GameObject	46	Ninth_GP_INR_Sofa001_Collider001
input/freefire-assets/assets/bin/Data/level1251	GameObject	49	Ninth_GP_INR_Sofa001_Collider003
input/freefire-assets/assets/bin/Data/level1251	GameObject	50	Ninth_GP_INR_Sofa001_Collider003
input/freefire-assets/assets/bin/Data/level1251	GameObject	51	Ninth_GP_INR_Sofa001_Collider003
input/freefire-assets/assets/bin/Data/level1251	GameObject	52	Ninth_GP_INR_Sofa001_Collider003
input/freefire-assets/assets/bin/Data/level1251	GameObject	53	Ninth_GP_INR_Sofa001_Collider009
input/freefire-assets/assets/bin/Data/level1251	GameObject	54	Ninth_GP_INR_Sofa001_Collider009
input/freefire-assets/assets/bin/Data/level1251	GameObject	55	Ninth_GP_INR_Sofa001_Collider009
input/freefire-assets/assets/bin/Data/level1251	GameObject	56	Ninth_GP_INR_Sofa001_Collider009
input/freefire-assets/assets/bin/Data/level1251	GameObject	57	Ninth_GP_OUT_Flag004_Collider004
input/freefire-assets/assets/bin/Data/level1251	GameObject	62	Ninth_GP_INR_Sofa001_Collider004
input/freefire-assets/assets/bin/Data/level1251	GameObject	63	Ninth_GP_INR_Sofa001_Collider004
input/freefire-assets/assets/bin/Data/level1251	GameObject	64	Ninth_GP_INR_Sofa001_Collider004
input/freefire-assets/assets/bin/Data/level1251	GameObject	65	Ninth_GP_INR_Sofa001_Collider004
input/freefire-assets/assets/bin/Data/level1251	GameObject	66	Ninth_GP_INR_Sofa001_Collider008
input/freefire-assets/assets/bin/Data/level1251	GameObject	67	Ninth_GP_INR_Sofa001_Collider008
input/freefire-assets/assets/bin/Data/level1251	GameObject	68	Ninth_GP_INR_Sofa001_Collider008
input/freefire-assets/assets/bin/Data/level1251	GameObject	69	Ninth_GP_INR_Sofa001_Collider008
input/freefire-assets/assets/bin/Data/level1251	GameObject	70	Ninth_GP_OUT_Flag004_Collider003
input/freefire-assets/assets/bin/Data/level1251	GameObject	71	Ninth_GP_INR_Sofa001_Collider006
input/freefire-assets/assets/bin/Data/level1251	GameObject	72	Ninth_GP_INR_Sofa001_Collider006
input/freefire-assets/assets/bin/Data/level1251	GameObject	73	Ninth_GP_INR_Sofa001_Collider006
input/freefire-assets/assets/bin/Data/level1251	GameObject	74	Ninth_GP_INR_Sofa001_Collider006
input/freefire-assets/assets/bin/Data/level1251	GameObject	84	Ninth_GP_OUT_Board001_Collider001
input/freefire-assets/assets/bin/Data/level1251	GameObject	85	Ninth_GP_OUT_Board001_Collider001
input/freefire-assets/assets/bin/Data/level1251	GameObject	86	Ninth_GP_OUT_Board001_Collider001
input/freefire-assets/assets/bin/Data/level1251	GameObject	87	Ninth_GP_OUT_Board001_Collider001
input/freefire-assets/assets/bin/Data/level1251	GameObject	92	Ninth_GP_OUT_Flag004_Collider005
input/freefire-assets/assets/bin/Data/level1251	GameObject	93	Ninth_GP_OUT_Flag004_Collider002
input/freefire-assets/assets/bin/Data/3a5d996d20b172f4a945b4b7d0ca7e51	GameObject	17	head
input/freefire-assets/assets/bin/Data/3a5d996d20b172f4a945b4b7d0ca7e51	GameObject	22	HeadSprite
input/freefire-assets/assets/bin/Data/3a5d996d20b172f4a945b4b7d0ca7e51	GameObject	71	HeadIcon
input/freefire-assets/assets/bin/Data/3a5d996d20b172f4a945b4b7d0ca7e51	GameObject	75	AvatarFramePos
input/freefire-assets/assets/bin/Data/level617	GameObject	36	Capsule
input/freefire-assets/assets/bin/Data/level617	GameObject	51	Collider
input/freefire-assets/assets/bin/Data/level617	GameObject	66	Collider
input/freefire-assets/assets/bin/Data/level617	GameObject	91	Col_box2meshCollider
input/freefire-assets/assets/bin/Data/level617	GameObject	92	Col_box2meshCollider
input/freefire-assets/assets/bin/Data/level617	GameObject	169	Col_box2meshCollider
input/freefire-assets/assets/bin/Data/10d58d5604b1b9b49b2f5ed573a397af	GameObject	13	Head_blue
input/freefire-assets/assets/bin/Data/10d58d5604b1b9b49b2f5ed573a397af	GameObject	35	Head_orange
input/freefire-assets/assets/bin/Data/74b62a08102f55240b264a58c308ed3b	GameObject	1	MePlayer
input/freefire-assets/assets/bin/Data/74b62a08102f55240b264a58c308ed3b	GameObject	11	PlayerName
input/freefire-assets/assets/bin/Data/74b62a08102f55240b264a58c308ed3b	GameObject	12	AvatarTexture
input/freefire-assets/assets/bin/Data/74b62a08102f55240b264a58c308ed3b	GameObject	15	Top3Player
input/freefire-assets/assets/bin/Data/74b62a08102f55240b264a58c308ed3b	GameObject	20	PlayerName
input/freefire-assets/assets/bin/Data/74b62a08102f55240b264a58c308ed3b	GameObject	27	Top2Player
input/freefire-assets/assets/bin/Data/74b62a08102f55240b264a58c308ed3b	GameObject	30	Top1Player
input/freefire-assets/assets/bin/Data/74b62a08102f55240b264a58c308ed3b	GameObject	43	PlayerName
input/freefire-assets/assets/bin/Data/690e415c3da37d744b3a2b0b83f58053	GameObject	13	NewPlayerTitle
input/freefire-assets/assets/bin/Data/690e415c3da37d744b3a2b0b83f58053	GameObject	47	UINewPlayerV3
input/freefire-assets/assets/bin/Data/26aefb658f0d2384f80d9058dc5d2ff4	GameObject	13	UICSBanPickPlayerItem
input/freefire-assets/assets/bin/Data/26aefb658f0d2384f80d9058dc5d2ff4	GameObject	14	PlayerName
input/freefire-assets/assets/bin/Data/26aefb658f0d2384f80d9058dc5d2ff4	GameObject	39	PlayerChatLabel
input/freefire-assets/assets/bin/Data/26aefb658f0d2384f80d9058dc5d2ff4	GameObject	111	PlayerChatPanel
input/freefire-assets/assets/bin/Data/26aefb658f0d2384f80d9058dc5d2ff4	GameObject	118	UIFX_UICSBanPickPlayerItemRightEnemy_OrderTime
input/freefire-assets/assets/bin/Data/26aefb658f0d2384f80d9058dc5d2ff4	GameObject	119	PlayerSpeak
input/freefire-assets/assets/bin/Data/721ece139695dba4e91ce9f5a8ea7ad2	GameObject	126	Boxcollider
input/freefire-assets/assets/bin/Data/ac092ed3dceeb864983e0634cc5d3cbf	GameObject	2	LabelHeadShotsVal
input/freefire-assets/assets/bin/Data/ac092ed3dceeb864983e0634cc5d3cbf	GameObject	35	GoHeadShot
input/freefire-assets/assets/bin/Data/ac092ed3dceeb864983e0634cc5d3cbf	GameObject	43	LabelHeadShots
input/freefire-assets/assets/bin/Data/ac092ed3dceeb864983e0634cc5d3cbf	GameObject	95	SpriteHeadShot
input/freefire-assets/assets/bin/Data/376b60a7e6cb8e7409e436736d9ba869	GameObject	78	PlayerArrow
input/freefire-assets/assets/bin/Data/level754	GameObject	203	Col_box2meshCollider
input/freefire-assets/assets/bin/Data/d514d4b23d7b5324d9a23a0ddc40c910	GameObject	33	AvatarIcon1
input/freefire-assets/assets/bin/Data/d514d4b23d7b5324d9a23a0ddc40c910	GameObject	56	AvatarIcon2
input/freefire-assets/assets/bin/Data/d514d4b23d7b5324d9a23a0ddc40c910	GameObject	57	AvatarIconBtn0
input/freefire-assets/assets/bin/Data/d514d4b23d7b5324d9a23a0ddc40c910	GameObject	58	DefaultAvatarIcon1
input/freefire-assets/assets/bin/Data/d514d4b23d7b5324d9a23a0ddc40c910	GameObject	59	AvatarIcon0
input/freefire-assets/assets/bin/Data/d514d4b23d7b5324d9a23a0ddc40c910	GameObject	70	DefaultAvatarIcon0
input/freefire-assets/assets/bin/Data/d514d4b23d7b5324d9a23a0ddc40c910	GameObject	80	PlanAvatarIcon
input/freefire-assets/assets/bin/Data/d514d4b23d7b5324d9a23a0ddc40c910	GameObject	88	AvatarIconBtn2
input/freefire-assets/assets/bin/Data/d514d4b23d7b5324d9a23a0ddc40c910	GameObject	95	AvatarIcon3
input/freefire-assets/assets/bin/Data/d514d4b23d7b5324d9a23a0ddc40c910	GameObject	100	AvatarIconBtn3
input/freefire-assets/assets/bin/Data/d514d4b23d7b5324d9a23a0ddc40c910	GameObject	103	DefaultAvatarIcon3
input/freefire-assets/assets/bin/Data/d514d4b23d7b5324d9a23a0ddc40c910	GameObject	126	DefaultAvatarIcon2
input/freefire-assets/assets/bin/Data/d514d4b23d7b5324d9a23a0ddc40c910	GameObject	138	AvatarIconBtn1
input/freefire-assets/assets/bin/Data/d514d4b23d7b5324d9a23a0ddc40c910	GameObject	144	PlanAvatarAppearanceGuideBtn
input/freefire-assets/assets/bin/Data/level783	GameObject	136	Col_box2meshCollider
input/freefire-assets/assets/bin/Data/level798	GameObject	153	Col_box2meshCollider
input/freefire-assets/assets/bin/Data/d61df8336a85dcc47a1c02f50a50393e	GameObject	12	PlayerName
input/freefire-assets/assets/bin/Data/d61df8336a85dcc47a1c02f50a50393e	GameObject	13	Top1Player
input/freefire-assets/assets/bin/Data/d61df8336a85dcc47a1c02f50a50393e	GameObject	18	Top2Player
input/freefire-assets/assets/bin/Data/d61df8336a85dcc47a1c02f50a50393e	GameObject	23	Top3Player
input/freefire-assets/assets/bin/Data/d61df8336a85dcc47a1c02f50a50393e	GameObject	28	AvatarTexture
input/freefire-assets/assets/bin/Data/d61df8336a85dcc47a1c02f50a50393e	GameObject	29	PlayerName
input/freefire-assets/assets/bin/Data/d61df8336a85dcc47a1c02f50a50393e	GameObject	31	PlayerName
input/freefire-assets/assets/bin/Data/d61df8336a85dcc47a1c02f50a50393e	GameObject	38	MePlayer
input/freefire-assets/assets/bin/Data/b9222d23abf636a48b35293fc64c584d	GameObject	12	UIFX_Glooworld_Sys_UIHudPlayerArmorStats_Ward_03
input/freefire-assets/assets/bin/Data/25b8a11e31e0c264b836e5c476840e22	GameObject	6	UIFX_CSPeakTournament_Headpic
input/freefire-assets/assets/bin/Data/level262	GameObject	104	Col_box2meshCollider
input/freefire-assets/assets/bin/Data/level920	GameObject	4	Exit_Collider
input/freefire-assets/assets/bin/Data/level920	GameObject	5	Enter_Collider
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	1	Head_CityHeroBoy_Sc_M_Bone001
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	17	Head_CityHeroBoy_Sc_L_Bone003
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	23	bone_Neck
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	27	Head_CityHeroBoy_Sc_R_Bone001
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	29	Head_CityHeroBoy_Sc_Dummy001
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	30	Head_CityHeroBoy_Sc_R_Bone003
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	33	Head_CityHeroBoy_Sc_R_Bone002
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	35	bone_Head
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	37	Head_CityHeroBoy_Sc_R_Bone001
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	45	Head_CityHeroBoy_Sc_M_Bone001
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	51	Head_CityHeroBoy_Sc_L_Bone001
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	61	Head_CityHeroBoy_Sc_R_Bone002
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	73	Head_CityHeroBoy_Sc_L_Bone002
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	93	Head_CityHeroBoy_Sc_L_Bone001
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	99	Head_CityHeroBoy_Sc_L_Bone003
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	105	Male_Head_Sc_CityHeroBoy
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	113	Male_Head_Sc_CityHeroBoy
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	118	bone_Head
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	119	Head_CityHeroBoy_Sc_Dummy001
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	121	Head_CityHeroBoy_Sc_R_Bone003
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	141	bone_Neck
input/freefire-assets/assets/bin/Data/6041e8c6b48836e4ca97f5f571a87ffa	GameObject	144	Head_CityHeroBoy_Sc_L_Bone002
input/freefire-assets/assets/bin/Data/ad6635affbe70944fa59be5dc38f6c49	GameObject	26	Jumpsuit_Head_2
input/freefire-assets/assets/bin/Data/ad6635affbe70944fa59be5dc38f6c49	GameObject	35	Jumpsuit_Head_6
input/freefire-assets/assets/bin/Data/ad6635affbe70944fa59be5dc38f6c49	GameObject	45	Jumpsuit_Head_11
input/freefire-assets/assets/bin/Data/ad6635affbe70944fa59be5dc38f6c49	GameObject	52	Jumpsuit_Head_10
input/freefire-assets/assets/bin/Data/ad6635affbe70944fa59be5dc38f6c49	GameObject	66	Jumpsuit_Head_9
input/freefire-assets/assets/bin/Data/ad6635affbe70944fa59be5dc38f6c49	GameObject	73	Jumpsuit_Head_01
input/freefire-assets/assets/bin/Data/ad6635affbe70944fa59be5dc38f6c49	GameObject	88	Jumpsuit_Head_12
input/freefire-assets/assets/bin/Data/ad6635affbe70944fa59be5dc38f6c49	GameObject	97	Jumpsuit_Head_4
input/freefire-assets/assets/bin/Data/ad6635affbe70944fa59be5dc38f6c49	GameObject	101	Jumpsuit_Head_8
input/freefire-assets/assets/bin/Data/ad6635affbe70944fa59be5dc38f6c49	GameObject	118	Jumpsuit_Head_1
input/freefire-assets/assets/bin/Data/ad6635affbe70944fa59be5dc38f6c49	GameObject	123	Jumpsuit_Head_03
input/freefire-assets/assets/bin/Data/ad6635affbe70944fa59be5dc38f6c49	GameObject	128	Jumpsuit_Head_7
input/freefire-assets/assets/bin/Data/ad6635affbe70944fa59be5dc38f6c49	GameObject	137	Jumpsuit_Head_3
